sample_name	rl20	genome_span	genome_size	fraction_span
PD48372e_10	4	426113060	2881033286	0.147902859043885
PD48372e_11	4	397585118	2881033286	0.138000876259227
PD48372e_12	4	490430347	2881033286	0.170227240824735
PD48372e_13	3	419814220	2881033286	0.145716546226672
PD48372e_14	4	495709881	2881033286	0.172059754883373
PD48372e_15	4	349346014	2881033286	0.121257194666095
PD48372e_16	4	471630824	2881033286	0.163701969807787
PD48372e_17	4	428874124	2881033286	0.148861217981777
PD48372e_19	3	300447937	2881033286	0.10428478506652
PD48372e_1	4	413545829	2881033286	0.143540802187039
PD48372e_20	4	358805221	2881033286	0.124540463570333
PD48372e_21	5	471958913	2881033286	0.163815848741985
PD48372e_22	5	354212576	2881033286	0.122946367097267
PD48372e_23	4	447566888	2881033286	0.155349433196379
PD48372e_24	4	434690959	2881033286	0.150880227976651
PD48372e_25	4	450702841	2881033286	0.156437915240386
PD48372e_26	4	545997084	2881033286	0.189514326909446
PD48372e_27	5	411544806	2881033286	0.142846251724979
PD48372e_2	4	305913925	2881033286	0.106182016877954
PD48372e_3	5	395454953	2881033286	0.137261500907213
PD48372e_4	4	462469306	2881033286	0.160522028067953
PD48372e_5	5	459909191	2881033286	0.159633418063883
PD48372e_6	3	318533126	2881033286	0.110562112401779
PD48372e_7	4	423117818	2881033286	0.146863217463014
PD48372e_8	3	415460627	2881033286	0.14420542415073
PD48372e_9	4	371592749	2881033286	0.128978985007117
