sample_name	rl20	genome_span	genome_size	fraction_span
PD48372f_10	4	451163492	2881033286	0.156597806138641
PD48372f_11	4	432895722	2881033286	0.150257105359941
PD48372f_12	5	460057251	2881033286	0.159684809347947
PD48372f_13	4	480397463	2881033286	0.166744849958669
PD48372f_14	3	182615581	2881033286	0.0633854464255572
PD48372f_15	4	441676232	2881033286	0.153304800102889
PD48372f_16	5	493950666	2881033286	0.171449135419673
PD48372f_17	3	164981474	2881033286	0.0572646886107514
PD48372f_18	4	532740517	2881033286	0.184913003118979
PD48372f_19	4	452048204	2881033286	0.156904887630653
PD48372f_1	4	363970922	2881033286	0.126333466457562
PD48372f_21	4	464239843	2881033286	0.161136577371706
PD48372f_22	4	332541240	2881033286	0.115424296420295
PD48372f_23	4	455447174	2881033286	0.158084662267939
PD48372f_24	4	485910190	2881033286	0.168658304769062
PD48372f_25	4	455972332	2881033286	0.158266943396918
PD48372f_26	3	377301143	2881033286	0.13096035538133
PD48372f_27	4	437908753	2881033286	0.151997116842752
PD48372f_28	3	215739937	2881033286	0.074882833894478
PD48372f_29	4	408753162	2881033286	0.141877278539711
PD48372f_2	4	319134723	2881033286	0.110770925331128
PD48372f_30	4	489368712	2881033286	0.169858749768016
PD48372f_31	4	390677990	2881033286	0.135603428082018
PD48372f_32	4	491400594	2881033286	0.170564011317709
PD48372f_3	4	333293805	2881033286	0.115685509993792
PD48372f_4	4	236419958	2881033286	0.0820608214243312
PD48372f_5	4	392556325	2881033286	0.136255393822618
PD48372f_6	4	480469062	2881033286	0.166769701806215
PD48372f_7	4	493096848	2881033286	0.171152777163714
PD48372f_8	4	425913471	2881033286	0.147833582162924
PD48372f_9	4	403111670	2881033286	0.139919129695192
