sample_name	rl20	genome_span	genome_size	fraction_span
PD48367g_10	4	468479959	2881033286	0.162608311843017
PD48367g_11	4	505077080	2881033286	0.175311088023299
PD48367g_12	4	134835919	2881033286	0.0468012360895715
PD48367g_13	4	432766961	2881033286	0.150212412714207
PD48367g_14	4	448155156	2881033286	0.15555361966061
PD48367g_15	4	462539926	2881033286	0.160546540106861
PD48367g_16	4	464566238	2881033286	0.161249868322417
PD48367g_17	4	451208463	2881033286	0.156613415468883
PD48367g_18	4	423600663	2881033286	0.147030811847413
PD48367g_19	5	401999613	2881033286	0.13953313727872
PD48367g_1	5	472185880	2881033286	0.163894628463519
PD48367g_20	4	472372070	2881033286	0.163959254582524
PD48367g_21	5	499006414	2881033286	0.173203973874532
PD48367g_23	4	431251936	2881033286	0.149686551035565
PD48367g_24	4	408464493	2881033286	0.141777082196474
PD48367g_25	4	416706492	2881033286	0.14463786101498
PD48367g_26	4	454199818	2881033286	0.157651707881031
PD48367g_27	4	378682709	2881033286	0.131439893749287
PD48367g_28	4	413626613	2881033286	0.143568842126873
PD48367g_29	4	407321755	2881033286	0.141380440475758
PD48367g_2	4	499086613	2881033286	0.173231810762217
PD48367g_30	5	333293114	2881033286	0.115685270149288
PD48367g_31	4	442488932	2881033286	0.153586886396008
PD48367g_32	4	386934843	2881033286	0.134304190402887
PD48367g_33	4	403433148	2881033286	0.140030713966558
PD48367g_3	4	432301947	2881033286	0.150051007428728
PD48367g_4	5	445188668	2881033286	0.154523958526733
PD48367g_5	4	429039607	2881033286	0.148918656748904
PD48367g_6	4	464392161	2881033286	0.161189446597737
PD48367g_7	4	458051207	2881033286	0.158988516108383
PD48367g_8	4	455390922	2881033286	0.158065137328649
PD48367g_9	4	427881371	2881033286	0.148516635708179
