sample_name	rl20	genome_span	genome_size	fraction_span
PD48372i_10	4	452128586	2881033286	0.156932788037215
PD48372i_11	4	321270098	2881033286	0.11151210906211
PD48372i_12	4	465812816	2881033286	0.161682552667321
PD48372i_13	4	421564083	2881033286	0.14632391963277
PD48372i_14	4	369275228	2881033286	0.128174578820191
PD48372i_16	4	474077953	2881033286	0.164551362632191
PD48372i_17	5	539350837	2881033286	0.187207429924848
PD48372i_18	3	328722963	2881033286	0.114098981291673
PD48372i_19	4	406895450	2881033286	0.141232470994783
PD48372i_1	4	444056770	2881033286	0.154131079344982
PD48372i_20	5	430866634	2881033286	0.149552813601196
PD48372i_21	4	428546097	2881033286	0.148747360567635
PD48372i_22	4	405839723	2881033286	0.14086603059122
PD48372i_23	4	468223584	2881033286	0.162519324672599
PD48372i_24	4	456755492	2881033286	0.158538776424258
PD48372i_25	4	370481514	2881033286	0.128593277904947
PD48372i_26	5	467515676	2881033286	0.16227361144067
PD48372i_2	3	366560960	2881033286	0.127232462665827
PD48372i_3	4	384893846	2881033286	0.133595765057745
PD48372i_4	4	434868181	2881033286	0.150941741323568
PD48372i_5	4	439970935	2881033286	0.152712895452469
PD48372i_6	4	432500107	2881033286	0.15011978830709
PD48372i_7	4	450031339	2881033286	0.156204838446979
PD48372i_8	4	536170330	2881033286	0.186103483290335
PD48372i_9	4	393070926	2881033286	0.136434010641278
